# COSI2 B0 scan,,,,,,
# time 2024-05-29 20:34:48.042950,,,,,,
# MAGNET CENTER IN LAB: x 0.000 mm, y 0.000 mm, z 0.000 mm,,,,
# MAGNET AXES WRT LAB: alpha -9.00 deg, beta 0.00 deg, gamma 0.00 deg,,,,
# path: Q:/PTB/cosi-measure/Software/COSI2/data/240524/weekend_ball_90mm_bvals_shift-1.csv,,,,,,
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
-13.729,-82.374,-9.155,47,47,47,47
-13.729,-82.374,-12.205,47,47,47,47
-13.729,-82.374,-15.255,47,47,47,47
-13.729,-82.374,-18.305,47,47,47,47
-13.729,-82.374,-21.355,47,47,47,47
-13.729,-82.374,-24.405,47,47,47,47
-13.729,-82.374,-27.455,47,47,47,47
-10.679,-82.374,-30.505,47,47,47,47
-10.679,-82.374,-27.455,47,47,47,47
-10.679,-82.374,-24.405,47,47,47,47
-10.679,-82.374,-21.355,47,47,47,47
-10.679,-82.374,-18.305,47,47,47,47
-10.679,-82.374,-15.255,47,47,47,47
-10.679,-82.374,-12.205,47,47,47,47
-10.679,-82.374,-9.155,47,47,47,47
-10.679,-82.374,-6.105,47,47,47,47
-10.679,-82.374,-3.055,47,47,47,47
-10.679,-82.374,-0.005,47,47,47,47
-10.679,-82.374,3.055,47,47,47,47
-10.679,-82.374,6.105,47,47,47,47
-10.679,-82.374,9.155,47,47,47,47
-10.679,-82.374,12.205,47,47,47,47
-10.679,-82.374,15.255,47,47,47,47
-10.679,-82.374,18.305,47,47,47,47
-10.679,-82.374,21.355,47,47,47,47
-10.679,-82.374,24.405,47,47,47,47
-10.679,-82.374,27.455,47,47,47,47
-7.629,-82.374,30.505,47,47,47,47
-7.629,-82.374,27.455,47,47,47,47
-7.629,-82.374,24.405,47,47,47,47
-7.629,-82.374,21.355,47,47,47,47
-7.629,-82.374,18.305,47,47,47,47
-7.629,-82.374,15.255,47,47,47,47
-7.629,-82.374,12.205,47,47,47,47
-7.629,-82.374,9.155,47,47,47,47
-7.629,-82.374,6.105,47,47,47,47
-7.629,-82.374,3.055,47,47,47,47
-7.629,-82.374,-0.005,47,47,47,47
-7.629,-82.374,-3.055,47,47,47,47
-7.629,-82.374,-6.105,47,47,47,47
-7.629,-82.374,-9.155,47,47,47,47
-7.629,-82.374,-12.205,47,47,47,47
-7.629,-82.374,-15.255,47,47,47,47
-7.629,-82.374,-18.305,47,47,47,47
-7.629,-82.374,-21.355,47,47,47,47
-7.629,-82.374,-24.405,47,47,47,47
-7.629,-82.374,-27.455,47,47,47,47
-4.579,-82.374,-33.555,47,47,47,47
-4.579,-82.374,-30.505,47,47,47,47
-4.579,-82.374,-27.455,47,47,47,47
-4.579,-82.374,-24.405,47,47,47,47
-4.579,-82.374,-21.355,47,47,47,47
-4.579,-82.374,-18.305,47,47,47,47
-4.579,-82.374,-15.255,47,47,47,47
-4.579,-82.374,-12.205,47,47,47,47
-4.579,-82.374,-9.155,47,47,47,47
-4.579,-82.374,-6.105,47,47,47,47
-4.579,-82.374,-3.055,47,47,47,47
-4.579,-82.374,-0.005,47,47,47,47
-4.579,-82.374,3.055,47,47,47,47
-4.579,-82.374,6.105,47,47,47,47
-4.579,-82.374,9.155,47,47,47,47
-4.579,-82.374,12.205,47,47,47,47
-4.579,-82.374,15.255,47,47,47,47
-4.579,-82.374,18.305,47,47,47,47
-4.579,-82.374,21.355,47,47,47,47
-4.579,-82.374,24.405,47,47,47,47
-4.579,-82.374,27.455,47,47,47,47
-4.579,-82.374,30.505,47,47,47,47
-1.529,-82.374,33.555,47,47,47,47
-1.529,-82.374,30.505,47,47,47,47
-1.529,-82.374,27.455,47,47,47,47
-1.529,-82.374,24.405,47,47,47,47
-1.529,-82.374,21.355,47,47,47,47
-1.529,-82.374,18.305,47,47,47,47
-1.529,-82.374,15.255,47,47,47,47
-1.529,-82.374,12.205,47,47,47,47
-1.529,-82.374,9.155,47,47,47,47
-1.529,-82.374,6.105,47,47,47,47
-1.529,-82.374,3.055,47,47,47,47
-1.529,-82.374,-0.005,47,47,47,47
-1.529,-82.374,-3.055,47,47,47,47
-1.529,-82.374,-6.105,47,47,47,47
-1.529,-82.374,-9.155,47,47,47,47
-1.529,-82.374,-12.205,47,47,47,47
-1.529,-82.374,-15.255,47,47,47,47
-1.529,-82.374,-18.305,47,47,47,47
-1.529,-82.374,-21.355,47,47,47,47
-1.529,-82.374,-24.405,47,47,47,47
-1.529,-82.374,-27.455,47,47,47,47
-1.529,-82.374,-30.505,47,47,47,47
1.521,-82.374,-33.555,47,47,47,47
1.521,-82.374,-30.505,47,47,47,47
1.521,-82.374,-27.455,47,47,47,47
1.521,-82.374,-24.405,47,47,47,47
1.521,-82.374,-21.355,47,47,47,47
1.521,-82.374,-18.305,47,47,47,47
1.521,-82.374,-15.255,47,47,47,47
1.521,-82.374,-12.205,47,47,47,47
1.521,-82.374,-9.155,47,47,47,47
1.521,-82.374,-6.105,47,47,47,47
1.521,-82.374,-3.055,47,47,47,47
1.521,-82.374,-0.005,47,47,47,47
1.521,-82.374,3.055,47,47,47,47
1.521,-82.374,6.105,47,47,47,47
1.521,-82.374,9.155,47,47,47,47
1.521,-82.374,12.205,47,47,47,47
1.521,-82.374,15.255,47,47,47,47
1.521,-82.374,18.305,47,47,47,47
1.521,-82.374,21.355,47,47,47,47
1.521,-82.374,24.405,47,47,47,47
1.521,-82.374,27.455,47,47,47,47
1.521,-82.374,30.505,47,47,47,47
4.581,-82.374,33.555,47,47,47,47
4.581,-82.374,30.505,47,47,47,47
4.581,-82.374,27.455,47,47,47,47
4.581,-82.374,24.405,47,47,47,47
4.581,-82.374,21.355,47,47,47,47
4.581,-82.374,18.305,47,47,47,47
4.581,-82.374,15.255,47,47,47,47
4.581,-82.374,12.205,47,47,47,47
4.581,-82.374,9.155,47,47,47,47
4.581,-82.374,6.105,47,47,47,47
4.581,-82.374,3.055,47,47,47,47
4.581,-82.374,-0.005,47,47,47,47
4.581,-82.374,-3.055,47,47,47,47
4.581,-82.374,-6.105,47,47,47,47
4.581,-82.374,-9.155,47,47,47,47
4.581,-82.374,-12.205,47,47,47,47
4.581,-82.374,-15.255,47,47,47,47
4.581,-82.374,-18.305,47,47,47,47
4.581,-82.374,-21.355,47,47,47,47
4.581,-82.374,-24.405,47,47,47,47
4.581,-82.374,-27.455,47,47,47,47
4.581,-82.374,-30.505,47,47,47,47
7.631,-82.374,-30.505,47,47,47,47
7.631,-82.374,-27.455,47,47,47,47
7.631,-82.374,-24.405,47,47,47,47
7.631,-82.374,-21.355,47,47,47,47
7.631,-82.374,-18.305,47,47,47,47
7.631,-82.374,-15.255,47,47,47,47
7.631,-82.374,-12.205,47,47,47,47
7.631,-82.374,-9.155,47,47,47,47
7.631,-82.374,-6.105,47,47,47,47
7.631,-82.374,-3.055,47,47,47,47
7.631,-82.374,-0.005,47,47,47,47
7.631,-82.374,3.055,47,47,47,47
7.631,-82.374,6.105,47,47,47,47
7.631,-82.374,9.155,47,47,47,47
7.631,-82.374,12.205,47,47,47,47
7.631,-82.374,15.255,47,47,47,47
7.631,-82.374,18.305,47,47,47,47
7.631,-82.374,21.355,47,47,47,47
7.631,-82.374,24.405,47,47,47,47
7.631,-82.374,27.455,47,47,47,47
10.681,-82.374,30.505,47,47,47,47
10.681,-82.374,27.455,47,47,47,47
10.681,-82.374,24.405,47,47,47,47
10.681,-82.374,21.355,47,47,47,47
10.681,-82.374,18.305,47,47,47,47
10.681,-82.374,15.255,47,47,47,47
10.681,-82.374,12.205,47,47,47,47
10.681,-82.374,9.155,47,47,47,47
10.681,-82.374,6.105,47,47,47,47
10.681,-82.374,3.055,47,47,47,47
10.681,-82.374,-0.005,47,47,47,47
10.681,-82.374,-3.055,47,47,47,47
10.681,-82.374,-6.105,47,47,47,47
10.681,-82.374,-9.155,47,47,47,47
10.681,-82.374,-12.205,47,47,47,47
10.681,-82.374,-15.255,47,47,47,47
10.681,-82.374,-18.305,47,47,47,47
10.681,-82.374,-21.355,47,47,47,47
10.681,-82.374,-24.405,47,47,47,47
10.681,-82.374,-27.455,47,47,47,47
13.731,-82.374,-30.505,47,47,47,47
13.731,-82.374,-27.455,47,47,47,47
13.731,-82.374,-24.405,47,47,47,47
13.731,-82.374,-21.355,47,47,47,47
13.731,-82.374,-18.305,47,47,47,47
13.731,-82.374,-15.255,47,47,47,47
13.731,-82.374,-12.205,47,47,47,47
13.731,-82.374,-9.155,47,47,47,47
13.731,-82.374,-6.105,47,47,47,47
13.731,-82.374,-3.055,47,47,47,47
13.731,-82.374,-0.005,47,47,47,47
13.731,-82.374,3.055,47,47,47,47
13.731,-82.374,6.105,47,47,47,47
13.731,-82.374,9.155,47,47,47,47
13.731,-82.374,12.205,47,47,47,47
13.731,-82.374,15.255,47,47,47,47
13.731,-82.374,18.305,47,47,47,47
13.731,-82.374,21.355,47,47,47,47
13.731,-82.374,24.405,47,47,47,47
13.731,-82.374,27.455,47,47,47,47
16.781,-82.374,27.455,47,47,47,47
16.781,-82.374,24.405,47,47,47,47
16.781,-82.374,21.355,47,47,47,47
16.781,-82.374,18.305,47,47,47,47
16.781,-82.374,15.255,47,47,47,47
16.781,-82.374,12.205,47,47,47,47
16.781,-82.374,9.155,47,47,47,47
16.781,-82.374,6.105,47,47,47,47
16.781,-82.374,3.055,47,47,47,47
16.781,-82.374,-0.005,47,47,47,47
16.781,-82.374,-3.055,47,47,47,47
16.781,-82.374,-6.105,47,47,47,47
16.781,-82.374,-9.155,47,47,47,47
16.781,-82.374,-12.205,47,47,47,47
16.781,-82.374,-15.255,47,47,47,47
16.781,-82.374,-18.305,47,47,47,47
16.781,-82.374,-21.355,47,47,47,47
16.781,-82.374,-24.405,47,47,47,47
19.831,-82.374,-24.405,47,47,47,47
19.831,-82.374,-21.355,47,47,47,47
19.831,-82.374,-18.305,47,47,47,47
19.831,-82.374,-15.255,47,47,47,47
19.831,-82.374,-12.205,47,47,47,47
19.831,-82.374,-9.155,47,47,47,47
19.831,-82.374,-6.105,47,47,47,47
19.831,-82.374,-3.055,47,47,47,47
19.831,-82.374,-0.005,47,47,47,47
19.831,-82.374,3.055,47,47,47,47
19.831,-82.374,6.105,47,47,47,47
19.831,-82.374,9.155,47,47,47,47
19.831,-82.374,12.205,47,47,47,47
19.831,-82.374,15.255,47,47,47,47
19.831,-82.374,18.305,47,47,47,47
19.831,-82.374,21.355,47,47,47,47
22.881,-82.374,24.405,47,47,47,47
22.881,-82.374,21.355,47,47,47,47
22.881,-82.374,18.305,47,47,47,47
22.881,-82.374,15.255,47,47,47,47
22.881,-82.374,12.205,47,47,47,47
22.881,-82.374,9.155,47,47,47,47
22.881,-82.374,6.105,47,47,47,47
22.881,-82.374,3.055,47,47,47,47
22.881,-82.374,-0.005,47,47,47,47
22.881,-82.374,-3.055,47,47,47,47
22.881,-82.374,-6.105,47,47,47,47
22.881,-82.374,-9.155,47,47,47,47
22.881,-82.374,-12.205,47,47,47,47
22.881,-82.374,-15.255,47,47,47,47
22.881,-82.374,-18.305,47,47,47,47
22.881,-82.374,-21.355,47,47,47,47
25.931,-82.374,-18.305,47,47,47,47
25.931,-82.374,-15.255,47,47,47,47
25.931,-82.374,-12.205,47,47,47,47
25.931,-82.374,-9.155,47,47,47,47
25.931,-82.374,-6.105,47,47,47,47
25.931,-82.374,-3.055,47,47,47,47
25.931,-82.374,-0.005,47,47,47,47
25.931,-82.374,3.055,47,47,47,47
25.931,-82.374,6.105,47,47,47,47
25.931,-82.374,9.155,47,47,47,47
25.931,-82.374,12.205,47,47,47,47
25.931,-82.374,15.255,47,47,47,47
28.981,-82.374,15.255,47,47,47,47
28.981,-82.374,12.205,47,47,47,47
28.981,-82.374,9.155,47,47,47,47
28.981,-82.374,6.105,47,47,47,47
28.981,-82.374,3.055,47,47,47,47
28.981,-82.374,-0.005,47,47,47,47
28.981,-82.374,-3.055,47,47,47,47
28.981,-82.374,-6.105,47,47,47,47
28.981,-82.374,-9.155,47,47,47,47
28.981,-82.374,-12.205,47,47,47,47
32.031,-82.374,-6.105,47,47,47,47
32.031,-82.374,-3.055,47,47,47,47
32.031,-82.374,-0.005,47,47,47,47
32.031,-82.374,3.055,47,47,47,47
41.191,-79.324,9.155,47,47,47,47
41.191,-79.324,6.105,47,47,47,47
41.191,-79.324,3.055,47,47,47,47
41.191,-79.324,-0.005,47,47,47,47
41.191,-79.324,-3.055,47,47,47,47
41.191,-79.324,-6.105,47,47,47,47
38.131,-79.324,-18.305,47,47,47,47
38.131,-79.324,-15.255,47,47,47,47
38.131,-79.324,-12.205,47,47,47,47
38.131,-79.324,-9.155,47,47,47,47
38.131,-79.324,-6.105,47,47,47,47
38.131,-79.324,-3.055,47,47,47,47
38.131,-79.324,-0.005,47,47,47,47
38.131,-79.324,3.055,47,47,47,47
38.131,-79.324,6.105,47,47,47,47
38.131,-79.324,9.155,47,47,47,47
38.131,-79.324,12.205,47,47,47,47
38.131,-79.324,15.255,47,47,47,47
35.081,-79.324,24.405,47,47,47,47
35.081,-79.324,21.355,47,47,47,47
35.081,-79.324,18.305,47,47,47,47
35.081,-79.324,15.255,47,47,47,47
35.081,-79.324,12.205,47,47,47,47
35.081,-79.324,9.155,47,47,47,47
35.081,-79.324,6.105,47,47,47,47
35.081,-79.324,3.055,47,47,47,47
35.081,-79.324,-0.005,47,47,47,47
35.081,-79.324,-3.055,47,47,47,47
35.081,-79.324,-6.105,47,47,47,47
35.081,-79.324,-9.155,47,47,47,47
35.081,-79.324,-12.205,47,47,47,47
35.081,-79.324,-15.255,47,47,47,47
35.081,-79.324,-18.305,47,47,47,47
35.081,-79.324,-21.355,47,47,47,47
32.031,-79.324,-27.455,47,47,47,47
32.031,-79.324,-24.405,47,47,47,47
32.031,-79.324,-21.355,47,47,47,47
32.031,-79.324,-18.305,47,47,47,47
32.031,-79.324,-15.255,47,47,47,47
32.031,-79.324,-12.205,47,47,47,47
32.031,-79.324,-9.155,47,47,47,47
32.031,-79.324,-6.105,47,47,47,47
32.031,-79.324,-3.055,47,47,47,47
32.031,-79.324,-0.005,47,47,47,47
32.031,-79.324,3.055,47,47,47,47
32.031,-79.324,6.105,47,47,47,47
32.031,-79.324,9.155,47,47,47,47
32.031,-79.324,12.205,47,47,47,47
32.031,-79.324,15.255,47,47,47,47
32.031,-79.324,18.305,47,47,47,47
32.031,-79.324,21.355,47,47,47,47
32.031,-79.324,24.405,47,47,47,47
28.981,-79.324,30.505,47,47,47,47
28.981,-79.324,27.455,47,47,47,47
28.981,-79.324,24.405,47,47,47,47
28.981,-79.324,21.355,47,47,47,47
28.981,-79.324,18.305,47,47,47,47
28.981,-79.324,15.255,47,47,47,47
28.981,-79.324,12.205,47,47,47,47
28.981,-79.324,9.155,47,47,47,47
28.981,-79.324,6.105,47,47,47,47
28.981,-79.324,3.055,47,47,47,47
28.981,-79.324,-0.005,47,47,47,47
28.981,-79.324,-3.055,47,47,47,47
28.981,-79.324,-6.105,47,47,47,47
28.981,-79.324,-9.155,47,47,47,47
28.981,-79.324,-12.205,47,47,47,47
28.981,-79.324,-15.255,47,47,47,47
28.981,-79.324,-18.305,47,47,47,47
28.981,-79.324,-21.355,47,47,47,47
28.981,-79.324,-24.405,47,47,47,47
28.981,-79.324,-27.455,47,47,47,47
25.931,-79.324,-33.555,47,47,47,47
25.931,-79.324,-30.505,47,47,47,47
